date,userid,tweet,lang
2022-08-27 20:13:51+00:00,a6c914f56364b9f96f968436e75d78cf93ec4834f82504dcb118fc466c62cfce,Pfizer is Being Sued for ‘Patent Infringement’ on the First Covid-19 Vaccine Approved for Use in the United States. By @kylenabecker via @NewsBecker  https://t.co/3A4t9A8dH1 #Featured #Opinion,en
2022-08-27 20:12:52+00:00,a82ed2c4bb9cde10b61dbf29d2159cc2a270b16f4dc4863c08a80a79d04fc888,"WAS OUR INTENTION FOR JDH TO FEEL THE AIR TAKEN FROM HIM AS HE HAD US_GOVERNMENT PAY HIM POORLY (BOTTOM OF US_GDP) WHILE HE INCREASED IN VALUE ((210,000)^3) PRODUCING NUCLEIC ACID-BASED TESTING—FROM MRSA THRU CANCER SCREENINGS AND COVID-19, AND EVEN MADE VACCINES.  $1=1.25pennies https://t.co/fNP0CaXk9K",en
2022-08-27 20:11:34+00:00,dae4db3f85a8513130c01d977b87f16921ad18b677019218d6f2be56de2b3cbe,"@Hampson14Jane @a_pantsie @DrJamesOlsson You posted a study about one death, not in the US, from an mRNA vaccine.  After 10 billion vaccinations.How many people died from COVID-19?  We'll wait.",en
2022-08-27 20:10:57+00:00,df441ca2b5ba9a2532afe21e84d60745709a848972136e522e6a3cad2a07b0d0,Moderna sues rival COVID-19 vaccine makers Pfizer and BioNTech https://t.co/j9GokTRsE1,en
2022-08-27 20:10:02+00:00,641e5e21cfdd65e3792c49a3149cb0e119333bc6e2cfa70254adf2a0ea14e6c3,"Judge strikes down D.C.’s COVID-19 vaccine mandate on police, Union said rule was unfair, hurting recruitment; A D.C. judge has ruled that a COVID-19 vaccine mandate imposed by Mayor Muriel Bowser  https://t.co/AU9TJuNIoR",en
2022-08-27 20:09:22+00:00,3049dd3ece1405f91a97deddb9bb812ef5ee719568ce69a716c8f13d74dd48b6,The National Coalition of Frontline Workers has called on Biden to terminate the National Emergency and sign legislation that ends all COVID-19 vaccine mandates.Who here supports ending ALL COVID-19 mandates? ✋,en
2022-08-27 20:07:55+00:00,4b0139c2e354107ce038af1caf06a96fa1b3b33e55e43c625bf935e6b97829c4,Here we go! Moderna is suing Pfizer over alleged copyright infringement of its COVID-19 vaccine https://t.co/WBaPynG4Wg via @Not_the_Bee,en
2022-08-27 20:06:40+00:00,40e655d6dcf84c20e348bec9a32f107a,@sarahbeth345 After her COVID-19 vaccine history she would have a difficult time offsetting it...but she has a good point here.,en
2022-08-27 20:05:00+00:00,22b7dc0b1b3b08736d8382f2698b48d8,% of Americans who disagree “many times” with others about each issue:National politics – 40%COVID-19 mandates &amp; vaccines – 36%Immigration – 28%State politics – 28%Morality – 25%Local politics – 25%https://t.co/ljbz7TXyfe,en
2022-08-27 20:01:31+00:00,ea7ff83d0412710c4058f45bc10f7a46f6d7db877cd5d1a67aa1988cbc25e205,"COVID-19 Vaccines and Informed Consent, by @RWMaloneMD https://t.co/14ihkD3NV9",en
2022-08-27 20:01:15+00:00,f13364d2ed47017a28f650e83cca6c91,"For back-to-school, our Vaccine Equity Initiative is joining with communities to host over 450 COVID-19 vaccination clinics for children and families in August and September. Visit https://t.co/ApOpxjHGqy for dates and locations. #Covid19MA https://t.co/fh8P9KJzwT",en
2022-08-27 20:00:49+00:00,f15e8ec175bef79f25db406620395b48,"If you are moderately or severely immunocompromised, you're at increased risk of severe COVID-19 illness and death. You are best protected when you're up to date with  COVID vaccines. Use CDC’s booster tool to be sure you’re up to date: https://t.co/Kpw0JFnFsz #ivax2protect #NIAM https://t.co/c6oSRUb0Gv",en
2022-08-27 20:00:24+00:00,e793d5e1108d855bc393d43201f254e335e88c3dc3338d6ea4ece2f3412b98fd,"Do you think the American Government will ever pay for COVID-19 Vaccine Damage Victims?  I doubt it. That will mean they admit fault. The dirtydems here will never admit fault. But we know the truth, don't we. Even those who won't admit it know the truth in their hearts.",en
2022-08-27 20:00:09+00:00,691c94c4c3c5f3ff03e44fae95b470f2,ICYMI: Pfizer and BioNTech have submitted an application to the U.S. Food and Drug Administration (FDA) requesting the authorization of their bivalent COVID-19 vaccine for use in people 12 years and older. https://t.co/btgOPISKXo,en
2022-08-27 20:00:05+00:00,95acef46c76294cce42f49b94b591be6,"COVID-19 vaccine maker Moderna is suing Pfizer and the German drugmaker BioNTech, accusing its main competitors of copying Moderna’s technology in order to make their own vaccine. https://t.co/sypj9usUqa",en
2022-08-27 19:57:57+00:00,9a2e5b31d24e9afce3b4d2c7c84bcba0748736d7c31d767e217d2b1b596f2c32,"Washington, DC Delays COVID-19 Vaccine Mandate for Students After Rulinghttps://t.co/qgwb4iZeOn ⁦@teacher_choice⁩",en
2022-08-27 19:57:44+00:00,976d2284fe36f91a17700c842ce063e3848b713d5bf1915e34c52ad2cee131e4,"@roob62658287 @thebradfordfile @Dutch1954 He is not a patriot. He has no idea what service is. That man made everything about himself including covid-19. His biggest concerns about that illness was getting a vaccine out before the election.  He used plan b though, lie about election fraud. He abused power for 5 years now",en
2022-08-27 19:56:52+00:00,64045ca607e5468bf4710bb35035bb53a00d8f97162d26bd2c0ea0f27884f120,Nova Scotia's chief medical officer warns public against COVID-19 complacency https://t.co/lf3JoMrrOm is he working to promote vaccines for drug companies,en
2022-08-27 19:55:53+00:00,bef47a94b4ff874debebfdd6d1f5d8a48928e3abcdb1facd10570be860d58e17,"@skrebnits Funny, Prasad has no business talking about vaccines.  It is not his field of expertise, but what my research turned up is the following: In October 2021, Prasad prompted social media controversy when he published a blog post comparing the U.S. COVID-19 pandemic response to 2/",en
2022-08-27 19:54:33+00:00,48e23c3b58873e60bfe93036063af1e292fbb27b138766bddd3cb21ec13f1d44,Hope I’m not the only one that didn’t get the COVID-19 vaccine???,en
2022-08-27 19:50:40+00:00,d06871f6121da5b36da965aa3a47ad2a5c0afd41fdcbb3677b2c8e2e23885f74,"@iLoveJaneAdams What is the Pfizer spike protein vaccine for COVID-19?SARS-CoV-2 vaccine (mRNA-LNP, spike protein) is used as an active immunization against COVID-19 caused by the SARS-CoV-2 virus in patients 5 years of age and older.https://t.co/WmvtKn9UYM",en
2022-08-27 19:48:58+00:00,42f83563a12afc45e79d1412afc522b8416160b90b8d13b94fc7810b3174e5cc,"@globeandmail How much death, illness and disruption from covid 19 vaccines are we willing to live with?There fixed it for you.",en
2022-08-27 19:48:14+00:00,6f5b30bc907e9862d4e7e1a326f8fbbd,Moderna’s Covid-19 vaccine patent suit points to different virus to make infringement case against Pfizer – MedCity News https://t.co/ftdFye4QMJ,en
2022-08-27 19:48:10+00:00,96d71ac819e309b6b6a1d6dd6a3c61b2ea8503907c3ce87eec1374f98fbeae00,"ABC Members Exempt from Federal COVID-19 Vaccine Mandate, 11th Circuit Rules-huge @ABCNational win",en
2022-08-27 19:41:16+00:00,1e4738cb9debad7bd946b2a94a407b31,🔊 @AndrejPlenkovic @MichealMartinTD @Xavier_Bettel @sanchezcastejon @jacindaardern Thanks for supporting #VaccineEquity through COVID-19. Will you join #GlobalCitizenFestival and pledge funds to the @WHO mRNA Tech Hub to empower developing regions to produce their own vaccines?,en
2022-08-27 19:39:56+00:00,0353f4bc26743042635a0da1285cb66f,This is what they've uncovered about the British Government and vaccines in the USA. We've never been told this! But it seems compensation is now being paid in the UK to people injured by the Covid 19 vaccines. https://t.co/Va9verFTOh,en
2022-08-27 19:34:37+00:00,fd8431942aaf89f5c01f78ef466ebc23,"Our kids deserve a worry-free, safe, and fun fall back in the classroom, participating in activities with friends. Staying up to date on their vaccines, including COVID-19 vaccines, can help make that happen. Make an appt with your child’s provider today! https://t.co/wZHQEDxyqh https://t.co/6Y3rd3to7M",en
2022-08-27 19:34:03+00:00,f756d249235b98035f6492967684aeae9026c3d2d73e7cca99b009e9e8e5029f,"The British Government Has Begun Paying $140,000 for COVID-19 Vaccine Damage Victims.https://t.co/HrceyVWPnF https://t.co/I3CuLd5qxi",en
2022-08-27 19:32:53+00:00,033cd1b38c88da8c012ae61abcafa646eeacfe71c8db886f9d7efd1d9acbe952,"Data is slowly emerging that points towards an increased likelihood of sudden death if you received a COVID-19 vaccine.  Remember boys and girls, always trust the science! https://t.co/qEuen1IUhW",en
2022-08-27 19:31:58+00:00,72967717b198f843c48e5af9e41e2b51f963cd995f82474e37fd53b0377f1243,🥰🫠❤️‍🔥Moderna files patent infringement lawsuits against Pfizer and BioNTech over mRNA Covid-19 vaccines https://t.co/5jDLBJkxjV,en
2022-08-27 19:31:18+00:00,942bec185a3a49e4f748ad446bfdbeb8,"Moderna is suing its chief competitor in the COVID-19 vaccine space, alleging that Pfizer and BioNTech stole key technology used in the development of Covid vaccine.",en
2022-08-27 19:31:13+00:00,472b177c6109aaff7776319898d9c785f0226e9ca871386b5984996815a7e36f,Moderna sues Pfizer and BioNTech over COVID-19 vaccine -- Coronavirus vaccine maker alleges that rival drugmakers infringed its mRNA technology patents. -- Aug 26 https://t.co/Fm83puCZbq,en
2022-08-27 19:30:03+00:00,0501ca062b78f7c451a1b717a23dfab0,"YouTube Quietly Changes COVID-19 Censorship Policy on Masks, Social Distancing, Vaccines  https://t.co/5JESHfn83X",en
2022-08-27 19:29:03+00:00,f7e85f4f09e805ed81e6c5355246af48,"Though it may seem like an afterthought, there are still COVID cases in our community. Please remember to stay safe and get your COVID-19 vaccine or booster dose. For all questions, visit https://t.co/PoPWYQu5ds today. https://t.co/eoA7mcsFu0",en
2022-08-27 19:27:04+00:00,edcf882656feb8838a9cf929887b2b166240a234c6021d99038ad175d2bf9b02,Moderna sues Pfizer over patents behind COVID-19 vaccine - The Associated Press || #BusinessNews Courtesy of Make Money Online 4 Beginners with This Passive System Designed for Beginners and Busy People! https://t.co/LQ2iBqNWvZ,en
2022-08-27 19:27:04+00:00,c80f05af45ab41afd8b9896048127c6e,@CollignonPeter why don't they go all the way... sue for infringement of covid-19 vaccine before the pandemic. oops was this supposed to be a secret lol.,en
2022-08-27 19:24:02+00:00,56bdeba4b4837274c2f2c0528c260751a9ade844035a2ed6c42727eb597b47a5,They definitely put lime cucumber Gatorade in the covid 19 vaccine,en
2022-08-27 19:20:54+00:00,fedc822762d4bec7522b959ce5a1f5cd,"@DiegoFusaro Poi sui vaccini scrive così: Indeed, COVID-19 vaccines have contributed to the reduced risk of SARS-CoV-2 infection, and provide protection against severe disease caused by the SARS-CoV-2 variants, including omicron.6. Ha capito? Legga prima di scrivere idiozie",en
2022-08-27 19:19:57+00:00,d80ee19a1698749ed8d98a93cee1cb9c,"@RonWaltonInAB @LukeBelderes @aretieare @MayaRose601 It studied neurologic adverse events among 704,003 1st-dose recipients &amp; found only 17. That's only 2.4 or every 100,000. ""Our data suggest that the BNT162b2 mRNA COVID-19 vaccine is safe; its individual &amp; societal benefits outweigh the low percentage of serious neurologic AEFI."" https://t.co/kvfB4stcq4",en
2022-08-27 19:19:33+00:00,b19b8254fe4e9cdaa0ea662330b798061fd21d868516be71dc36a1af427d6046,Exactly!‼️ COVID-19 Reinfection During Omicron Wave More Common Among Fully Vaccinated.https://t.co/IVDWenOy9T#covid19#vaccine,en
2022-08-27 19:17:02+00:00,e8ed55c553d7b29b84154f3aa240d60a,@moderna_tx #Covid_19 #Covid_21 #Covid23#Election2020 #MailInBallotScamModerna Vaccine Trials Contained ‘Mostly Irrelevant Studies’ and ‘Deceptive Practices’: Veteran Pharma Analyst https://t.co/k6O1J492Mg,en
2022-08-27 19:15:35+00:00,dd8e3bf89fb6c86a4779e946d74cb61019333bc6e2cfa70254adf2a0ea14e6c3,"Risk of infection, hospitalisation, and death up to 9 months after a second dose of COVID-19 vaccine: a retrospective, total population cohort study in Sweden - The Lancet https://t.co/ZFSDIHHwse",en
2022-08-27 19:13:59+00:00,3a1c604eff450a8e495547f16cbad66d,These paediatric vaccines - a gift from the 🇬🇧 - will enable children under 12 in Barbados to be protected against COVID-19 for the first time. The 🇧🇧 vaccination programme has been hugely impressive to date. Your British friends are pleased to support this next phase.,en
2022-08-27 19:13:54+00:00,c5d86c24974766bdeb19c6dc144b4f75,"My God this account is unbearable. Called ""the big 3"" but it's everything but that.Never seen him going against Fedal fans this way.Also stubbornly comparing injuries with politics (no matter what's your opinion on Djokovic's personal choice about covid-19 vaccine). 🤷🏻‍♀️🤦🏻‍♀️",en
2022-08-27 19:13:07+00:00,52b12828700053e76ba0a67cf59490a3,@Bequian Covid-19 vaccine counts?,en
2022-08-27 19:12:19+00:00,bd8c2ca1a3d19878cf3697643dc5b6d317845062627f592920e9a8c1fb591954,"@Cyndiohara11 Heres a piece of the facts.  If trump made the vaccine. Then what did faucii do""an email sent to Dr. Anthony Fauci that the novel coronavirus, which became COVID-19, was INTENDED to be a Bioweapon.  Anthony Fauci apparently KNEW this. The email below, sent to Fauci """,en
2022-08-27 19:10:27+00:00,0dbc3390c0b7ac9e77946239f2640087,"Western University students protest school's COVID-19 vaccine, mask mandates https://t.co/eYMrl29ABi",en
2022-08-27 19:10:27+00:00,0dbc3390c0b7ac9e77946239f2640087,"Western University students protest school's COVID-19 vaccine, mask mandates https://t.co/fxLIBQ4Oss",en
2022-08-27 19:10:14+00:00,13e8d6fad3661cde9dccb317709ace379cc610c7352e7c8ea476a564560e3372,"Should I Vaccinate My Child With The Covid-19 Vaccine? The Stats, Facts &amp; Risks Involved https://t.co/LWb7Qu64xi",en
2022-08-27 19:10:00+00:00,def3a136bd479576a9a0cc2abf89c14b,"🚨The British Government Has Begun Paying $140,000 for COVID-19 Vaccine Damage Victims.👇👇👇https://t.co/9mcko39Tfz",en
2022-08-27 19:08:54+00:00,151bdfe95e9dba189902f3d193b916ec1ab55ac47ab669572bdbb041d9045860,Government data reveals 254 million “Vaccine Refuseniks” across USA &amp; UK as 3 in every 5 people refuse a single or further dose of the Covid-19 Vaccine – The Expose https://t.co/b9NzlOCO61,en
2022-08-27 19:08:26+00:00,6a5521cdcccc8a37808f01229feb8d118d3a7c578c0d6f03320210bae9d5c6cc,@POTUS What about YOUR out of control extreme agenda??  Covid-19 vaccine mandates???,en
2022-08-27 19:07:30+00:00,58d3c0374b0766785dc7d3d26932319de6b0eb671a85e365ebe70fbd075f78ff,@matinyarare are you saying South Africans went here for covid 19 vaccine??,en
2022-08-27 19:07:20+00:00,40fc7a4d5326bc5169b4bc70b0d36a1840c68a166134116d964e60bce4ff10d1,DC Will Deny Instruction to School Children Without COVID-19 Vaccineshttps://t.co/et0sR4ZCIV,en
2022-08-27 19:03:35+00:00,81dc8b43e975c2d03e93f1e5a059277e3099a90c524cb53d4c5ac27ba441ef62,Pfizer 'surprised' by Moderna COVID-19 vaccine patent lawsuit https://t.co/kbBFhVNbDz,en
2022-08-27 19:02:30+00:00,602bf8c2146806d03d0c42075217d8fd,"What I just read, was ""Moderna seeks monopoly over COVID-19 vaccines.""Seriously @Moderna. This is not the time to get lawsuit happy, when multiple companies are needed to produce COVID-19 treatments (whether traditional or mRNA vaccines).",en
2022-08-27 19:01:23+00:00,3276724ac82c2a726e82b30e4117ff10,"The UK 🇬🇧 has donated 14,400 doses of Pfizer paediatric vaccines to Barbados 🇧🇧 to support immunisation against COVID-19 in children 12 years &amp; under.More from 🇧🇧’s Health Minister &amp; @UKScottFW in the news report below. Thanks to @crownagents &amp; VA for getting them here. 🤝 https://t.co/UapUmE8MJ8",en
2022-08-27 19:00:10+00:00,68c0d8286de3bc447750074179ddddfe,"COVID-19 vaccine maker Moderna is suing Pfizer and the German drugmaker BioNTech, accusing its main competitors of copying Moderna’s technology in order to make their own vaccine. https://t.co/o8iknUJtHj",en
2022-08-27 19:00:00+00:00,d7256cd7475d8400e988ad10546fc311,"""The COVID-19 vaccine for kids has been thoroughly tested and has proven to be safe."" Pediatrician James Conway is one of many #Wisconsin doctors who recommend #COVID19 vaccines to help kids stay healthy.➡ More: https://t.co/OfbBU1Fj3G➡ Find vaccine: https://t.co/se6dPR6VRp https://t.co/KmL8DFh7M6",en
2022-08-27 18:58:39+00:00,8fa2a3cb344cdf1390368154f6120525e01a25b9ff1a8debb4175dbb009c92b4,"“The Trump administration pressured the Food and Drug Administration, including former FDA Commissioner Stephen Hahn, to authorize unproven treatments for Covid-19 and the first Covid-19 vaccines on an accelerated timeline.”We’re back to this huh",en
2022-08-27 18:56:01+00:00,31d3dd58e7c070a7bd58583eca6ec93c,Judge strikes down COVID-19 vaccine mandate for DC employees https://t.co/3PAcXlFzxf,en
2022-08-27 18:51:24+00:00,0eb0eb4bd0e03845788855c243d7ad18f963cd995f82474e37fd53b0377f1243,"It is shameful that our Nation's Capital is a filthy, dangerous, criminal mess run by Woke Lefties.  It is OUR Capital and Congress should be running it.  Judge strikes down D.C.’s COVID-19 vaccine mandate on police - https://t.co/CgDcdlWgVh - @washtimes",en
2022-08-27 18:50:43+00:00,61d5748efd4dcac8d3870dbde8ea872f2a8bdb92d49ae2511b1733c7417ae61e,@MarcEatsPeach @steveladonna15 @drsimonegold https://t.co/lZjNaKpiC1Our study is the first in vitro study on the effect of COVID-19 mRNA vaccine BNT162b2 on human liver cell line. We present EVIDENCE on fast entry of BNT162b2 into the cells and subsequent intracellular reverse transcription of BNT162b2 mRNA into DNA.,en
2022-08-27 18:50:31+00:00,7500ae32829dcdccee48150439c2a6de,"Mayor Bowser's COVID-19 vaccine mandate for DC employees is unlawful, judge rules https://t.co/mNXCBKXft7",en
2022-08-27 18:47:41+00:00,c8835800e8d5b0e8e4469e3149f3944a,@CaliforniaDep11 with a radio commercial saying getting boosted protects you from getting COVID-19. False advertisement. Vaccines &amp; boosts do nothing of the sort. Our president &amp; first lady both have contracted COVID-19. Both were vaccinated and boosted. #FalseAdvertisement,en
2022-08-27 18:45:38+00:00,4b2bd2ea52306056f6e9469ebe07ab3c,#Moderna sues Pfizer over patents behind COVID-19 vaccine - The Associated Press https://t.co/xPWa9EIUae,en
2022-08-27 18:45:27+00:00,55f591cc4ecf94542860222dfbf066a2,"@olga_basso @MeetJess I think the US minimum between boosters has been lowered to 4 months [FDA, march 2022}:  ""A second booster dose of the Moderna COVID-19 Vaccine may be administered at least 4 months after the first booster dose""",en
2022-08-27 18:44:39+00:00,e401c989aaa4a1089ac5d5d7fab95edd,"""We report a case of acute pericarditis following the second dose of the COVID-19 vaccine (BNT162b2) in a 49-year-old woman with previous COVID-19....  [C]linicians must assess individual risk factors before counseling further doses...."" https://t.co/CbEO7E2hro",en
2022-08-27 18:42:39+00:00,6d100e878ff2fc309277744755b1d9c6d49b011cf741ab13cb64582df53c6244,"@ljfawkes @LisaSingerUBC About half of kids between five and 11 in B.C. have had two doses of the COVID-19 vaccine so far, Henry said.“It's not as high as we would like it,” she said. So make it a requirement to attend school like all other immunizations.",en
2022-08-27 18:41:55+00:00,5a0245c29945594aecb9f518198f89ed,"From the USA's NIH's definition of immunocompromised: heme malignancies that are associated with poor responses to COVID-19 vaccines or an increased risk of severe COVID-19 e.g., ...chronic lymphocytic lymphoma..., regardless of treatment status for the heme malignancy.",en
2022-08-27 18:41:25+00:00,5a0245c29945594aecb9f518198f89ed,"@CllIreland @SKyriakidesEU @MichealMartinTD @DonnellyStephen @HSELive @roinnslainte @INFO_NCPE From the USA's NIH's definition of immunocompromised: heme malignancies that are associated with poor responses to COVID-19 vaccines or an increased risk of severe COVID-19 e.g., ...chronic lymphocytic lymphoma..., regardless of treatment status for the heme malignancy.",en
2022-08-27 18:38:52+00:00,853936ee83f7f79d410feb1be9d0f73d3f3cce2c2ebe502366b95f9e241040cb,@BelTel @JohnBoweActor @FRANCE24 @BillyRalph @drcole12 @MedCouncilIRL @HSELive @SkyNews @nurseforethics @Iobey10 @MRobertsQLD @SaraHaboubi1 @SeivwrightTrudy @dr_morrissey @FoxNews @AndersonAfDMdEP @SenRonJohnson @SenatorKeogan @GBNEWS @IrishTimes @rtenews https://t.co/awU6gaOKBP Cervical longitudinally extensive myelitis after vaccination with inactivated virus-based COVID-19 vaccine.,en
2022-08-27 18:38:00+00:00,2b0ff2155ab9f4a6eb97075da3eb04df3c0f01b9dbcb5b7e602b882d80e59608,"But we were all told the jabs were safe and effective. They didn’t lie to us did they?The British Government Has Begun Paying $140,000 for COVID-19 Vaccine Damage Victims. https://t.co/HlIwbWJpfC",en
2022-08-27 18:37:32+00:00,0f526493b47bfc3ebc9b58d2c03b1c655ab1c002d99e28f8acfb5b2d43d67ca3,"The British Government Has Begun Paying $140,000 for COVID-19 Vaccine Damage Victims https://t.co/rNTF1rS8VN via @pamelageller",en
2022-08-27 18:37:31+00:00,54d1cf1cc5de4894af7854e3ae829108,DC Will Deny Instruction to School Children Without COVID-19 Vaccines https://t.co/WiXDoJKtFT via @Capital Hill News,en
2022-08-27 18:36:33+00:00,ac8d380552f8f5ac5b984b878d729d9dcdcd26da41a22b290f0610cbdd70e4cc,@RealPData Myocarditis is more prevalent and severe in Covid-19 patients than those who’s received messenger RNA vaccines.,en
2022-08-27 18:36:14+00:00,848abf3e8a8ded82282bab9a105c544c,and Others. OpenAI LP received a $1 billion investment from Bill Gates’ and Microsoft. Musk owns the COVID-19 vaccine developer CureVac and is openly discussing using his Boring Company to dig the new CERN Hadron Collider.,en
2022-08-27 18:34:26+00:00,d3bc028921786800a79660cfd59392a9,"can't we all just get along? // Moderna is suing rival Covid-19 vaccine makers Pfizer and BioNTech, alleging their shot infringed on key patents involving mRNA technology https://t.co/2YZOD3Ff84 via @WSJ",en
2022-08-27 18:33:13+00:00,6e1b3d09c88fba94ac46273c8c1e8a48,The Andrew Lawton Show | Why people are turning on vaccine mandates (ft. Rupa Subramanya) https://t.co/ARwIVtbMJ9 via @truenorthcentre #Covid_19  #CovidVaccine,en
2022-08-27 18:32:07+00:00,d5e09e12030f9bf3a381207ef8e726b1f1801e9c70d0db1f66665cab4a217d64,"The British Government Has Begun Paying $140,000 for COVID-19 Vaccine Damage Victims.They will go broke… https://t.co/UvcSG1Ebv0",en
2022-08-27 18:31:31+00:00,61674701d3227548154c24ec98aa4b24,I feel like this needs to be said more: here is the proof that the Covid-19 vaccine works.  https://t.co/zFhv5G4Owh,en
2022-08-27 18:30:39+00:00,564eccd754da5e54c5dfc356182453b226a2baeca7aff0b359dbaa1d41c3d14d,@MMashilo28 @ADFSAfrica There is looting n corruption in health system .we now know gp health bought skinny jeans .N we know that evil witch women abusing another women looted covid 19 vaccine . She was jabbing africans to get numbers during covid .now she come here humiliating patients ?,en
2022-08-27 18:30:33+00:00,853936ee83f7f79d410feb1be9d0f73d3f3cce2c2ebe502366b95f9e241040cb,@BelTel @JohnBoweActor @FRANCE24 @BillyRalph @drcole12 @MedCouncilIRL @HSELive @SkyNews @nurseforethics @Iobey10 @MRobertsQLD @SaraHaboubi1 @SeivwrightTrudy @dr_morrissey @FoxNews @AndersonAfDMdEP @SenRonJohnson @SenatorKeogan @GBNEWS @IrishTimes @rtenews https://t.co/awU6gaOKBP Cervical longitudinally extensive myelitis after vaccination with inactivated virus-based COVID-19 vaccine.,en
2022-08-27 18:29:29+00:00,a0d8a942a0934ecccbf895058e14822b,@PierreKory The National Coalition of Frontline Workers has called on Biden to terminate the National Emergency and sign legislation that ends all COVID-19 vaccine mandates.Who here supports ending ALL COVID-19 mandates? ✋,en
2022-08-27 18:29:26+00:00,a7b9cc220c0cc4568f5232d0f31dc946,"Washington, DC Delays COVID-19 Vaccine Mandate for Students After Rulinghttps://t.co/3V5nn7bgxV.                                  🔥The day after judge in DC struck down Mayor Bowser’s COVID mandate,city workers, ruling Bowser”lacks legal authority to impose a vaccine mandate",en
2022-08-27 18:29:18+00:00,a0d8a942a0934ecccbf895058e14822b,@DrJamesOlsson The National Coalition of Frontline Workers has called on Biden to terminate the National Emergency and sign legislation that ends all COVID-19 vaccine mandates.Who here supports ending ALL COVID-19 mandates? ✋,en
2022-08-27 18:28:56+00:00,a0d8a942a0934ecccbf895058e14822b,The National Coalition of Frontline Workers has called on Biden to terminate the National Emergency and sign legislation that ends all COVID-19 vaccine mandates.Who here supports ending ALL COVID-19 mandates? ✋,en
2022-08-27 18:24:14+00:00,2696db5d74a6ace24baf32748370a2279026c3d2d73e7cca99b009e9e8e5029f,"Sharon Friel recently proposed the need for a social as well as a biological vaccine to solve the challenge of COVID-19. They argued in the Medical Journal of Australia that we need to go beyond a biomedical vision for solving this syndemic. By a social vaccine, they mean “a",en
2022-08-27 18:22:49+00:00,af0dca950bb43a1071cd37acf119df3d9026c3d2d73e7cca99b009e9e8e5029f,"Timing is everything, as the adage goes.So Far, Few of the Unvaccinated in the US have Opted to Get the Novavax COVID-19 Vaccine https://t.co/FLLzJhbbnc via @JAMA_current part of @JAMANetwork",en
2022-08-27 18:19:24+00:00,aeb7a895fb13f68ca0c3e046393ac8db1e5f8007285fb9828f780389ea3d413f,"@Woody2Jenny @cherielle100 Moderna suing Pfizer, BioNTech for patent infringement in development of COVID-19 vaccine 💉 But it’s about health not money 💰 😂😂🙄",en
2022-08-27 18:18:24+00:00,e06a13ae6a096c03fab1e28bcea233c30cce9788b3edd0a7f8ccd5a28b650b21,"@trickre167 @Rach4Patriarchy @iLoveJaneAdams Lol 6 months ago the narrative told us that the unvaccinated were to blame for even higher covid-19 cases than when we started, despite over 60% of the population having been vaccinated already. Now you say ""stop downplaying"" the fact that the vaccine has adverse side effects. https://t.co/xWIiW92UEw",en
2022-08-27 18:17:23+00:00,853936ee83f7f79d410feb1be9d0f73d3f3cce2c2ebe502366b95f9e241040cb,"@BelTel @JohnBoweActor @FRANCE24 @BillyRalph @drcole12 @MedCouncilIRL @HSELive @SkyNews @nurseforethics @Iobey10 @MRobertsQLD @SaraHaboubi1 @SeivwrightTrudy @dr_morrissey @FoxNews @AndersonAfDMdEP @SenRonJohnson @SenatorKeogan @GBNEWS @IrishTimes @rtenews https://t.co/6cfUm1qUXK In this case series, Myocarditis ""INFLAMMATION OF THE HEART"" occurred in previously healthy military patients with similar clinical presentations following receipt of an mRNA COVID-19 vaccine. Published June 29, 2021.",en
2022-08-27 18:16:15+00:00,bdd13cf6af9145b34515b54de783bc3cc49881ac296f8a530367e9274a38f631,"@RobertKennedyJr @george_vetnar Since the start of the Covid-19 Anti-Vaxxers, HAS ANYONE EVER THOUGHT WHAT REPLACES THE VACCINES FOR FIGHTING COVID-19 ONCE THE VACCINES ARE FINALLY VANQUISHED? Since March 2020 I've confronted the Trump then Biden Administrations about using FOOD!",en
2022-08-27 18:15:08+00:00,e66c4cb1ac10a28d3f1d376c376df3d98d646697a2a9475eed2a8299ee9216e8,Moderna Suing Pfizer for COVID-19 Vaccine Patent Infringementhttps://t.co/iaYVKAFs3d,en
2022-08-27 18:15:04+00:00,ddd7ee3d7037e97ec9a920aa158b0d7f48fb04c37caca38aa352ce136fd54809,"I am mad…at all the selfish ignorant people who chose to get their medical advice fr Rebel and YouTube quacks and refused to vaccinate. They enabled COVID-19 mutations, variants that escaped our vaccines. THEY ARE WHY WE ARE WHERE WE ARE. FULL STOP.",en
2022-08-27 18:15:00+00:00,2591d3c3da0dbb5d8193efa00711510ed9569b40c0d0b0fd2f990c5077552ac7,Where can young kids get the Covid-19 shot? Here’s what to know after the CDC recommended Pfizer and Moderna vaccines in children as young as 6 months. https://t.co/mbhXmZ1wrI via @WSJ,en
2022-08-27 18:14:55+00:00,a40e7dc1f60817e7b651c07c22c97ba15dcc978a556b13bee04ccbfbc5a46d3d,Moderna sues Pfizer over COVID-19 vaccine patents : Shots https://t.co/Y9PbsKWn40,en
2022-08-27 18:14:31+00:00,2e456d7a8d117b1150e78ad3e40bafda3a6636f74caf33b47343e4e221b354c1,🔊 @AndrejPlenkovic @MichealMartinTD @Xavier_Bettel @sanchezcastejon @jacindaardern Thanks for supporting #VaccineEquity through COVID-19. Will you join #GlobalCitizenFestival and pledge funds to the @WHO mRNA Tech Hub to empower developing regions to produce their own vaccines?,en
